"timestamp","minute","created_at","district","province","location","weather_main","weather_description","main.temp","main.temp_min","main.temp_max","main.feels_like","main.pressure","main.humidity","main.sea_level","main.grnd_level","visibility","wind.speed","wind.deg","longtitude","latitude","components_co","components_no","components_no2","components_o3","components_so2","components_pm2_5","components_pm10","components_nh3"
"2025-04-30 02:52:58.999547000",52,"2025-04-29 20:10:58.999534000","Yaring","Pattani","Yaring","Clouds","overcast clouds",30.81,30.81,30.81,35.71,1011,65,1011,1009,10000,3.79,102,101.365,6.8617,461.89,3.07,10.25,19.78,3.51,13.45,16.63,12.23
"2025-04-30 02:52:59.584928000",52,"2025-04-29 20:10:59.584916000","Yarang","Pattani","Yarang","Clouds","overcast clouds",31.26,31.26,31.26,36.5,1011,64,1011,1006,10000,2.54,113,101.3141,6.6924,614.8,3.69,14.68,20.01,5.11,17.64,21.21,13.75
"2025-04-30 02:53:00.274144000",53,"2025-04-29 20:11:00.274133000","Kapho","Pattani","Kapho","Clouds","broken clouds",31.22,29.97,31.22,38.22,1011,99,1011,1003,10000,2.51,103,101.5433,6.6026,616.79,3.66,11.26,15.05,3.17,21.34,25.05,13.12
"2025-04-30 02:53:00.783019000",53,"2025-04-29 20:11:00.783006000","Mae Lan","Pattani","Mae Lan","Clouds","overcast clouds",30.63,30.63,30.63,35.55,1011,66,1011,1006,10000,2.5,112,101.2315,6.6683,614.8,3.69,14.68,20.01,5.11,17.64,21.21,13.75
"2025-04-30 02:53:01.189516000",53,"2025-04-29 20:11:01.189504000","Mueang Songkhla","Songkhla","Songkhla","Clouds","broken clouds",30.22,30.22,30.22,35.08,1011,68,1011,1009,10000,4.35,83,100.5951,7.1988,168.16,0.39,2.46,36.75,1.01,2.27,3.53,2.68
"2025-04-30 02:53:01.847215000",53,"2025-04-29 20:11:01.847183000","Sathing Phra","Songkhla","Sathing Phra","Clouds","overcast clouds",29.98,29.98,29.98,34.29,1011,67,1011,1012,10000,3.9,87,100.433,7.467,186.08,0.55,3,32.47,1.06,3.07,4.91,1.75
"2025-04-30 02:53:02.292541000",53,"2025-04-29 20:11:02.292530000","Chana","Songkhla","Chana","Clouds","scattered clouds",30.58,30.58,30.58,35.43,1010,66,1010,1006,10000,3.36,80,100.7013,6.8958,324.19,1.55,9.31,34.16,3.88,5.15,7.15,7.43
"2025-04-30 02:53:02.841157000",53,"2025-04-29 20:11:02.841145000","Na Thawi","Songkhla","Na Thawi","Clouds","broken clouds",30.41,30.41,30.41,35.03,1011,66,1011,993,10000,2.45,64,100.6817,6.6385,453.84,2.53,14.78,33.13,6.2,7.47,9.85,10.27
"2025-04-30 02:53:03.585931000",53,"2025-04-29 20:11:03.585920000","Thepha","Songkhla","Thepha","Clouds","overcast clouds",30.27,30.27,30.27,35.2,1011,68,1011,1005,10000,3.27,82,100.9103,6.7973,610.22,3.73,21.74,30.26,9.13,10.26,13.52,15.05
"2025-04-30 02:53:04.264535000",53,"2025-04-29 20:11:04.264490000","Saba Yoi","Songkhla","Saba Yoi","Clouds","overcast clouds",30.74,30.74,30.74,35.28,1011,64,1011,1000,10000,2.44,78,100.95,6.617,610.22,3.73,21.74,30.26,9.13,10.26,13.52,15.05
"2025-04-30 02:53:04.712461000",53,"2025-04-29 20:11:04.712450000","Ranot","Songkhla","Ranot","Clouds","broken clouds",30.16,30.16,30.16,34.46,1011,66,1011,1011,10000,3.68,102,100.3213,7.7777,196.42,0.54,3.66,29.25,1.03,3.78,5.76,1.13
"2025-04-30 02:53:05.903720000",53,"2025-04-29 20:11:05.903702000","Krasae Sin","Songkhla","Krasae Sin","Clouds","overcast clouds",30.03,30.03,30.03,34.4,1011,67,1011,1011,10000,3.75,92,100.3283,7.6125,196.42,0.54,3.66,29.25,1.03,3.78,5.76,1.13
"2025-04-30 02:53:06.361544000",53,"2025-04-29 20:11:06.361532000","Rattaphum","Songkhla","Rattaphum","Clouds","scattered clouds",29.88,29.88,29.88,34.29,1011,68,1011,991,10000,2.98,66,100.1952,7.0749,146.55,0.17,0.82,40.85,0.34,2.38,3.09,0.59
"2025-04-30 02:53:06.817449000",53,"2025-04-29 20:11:06.817437000","Sadao","Songkhla","Sadao","Clouds","broken clouds",30.42,30.42,30.42,35.56,1011,68,1011,997,10000,3.11,55,100.4234,6.6388,296.8,1.32,7.79,36.01,3.26,4.69,6.17,5.48
"2025-04-30 02:53:07.181606000",53,"2025-04-29 20:11:07.181594000","Hat Yai","Songkhla","Hat Yai","Clouds","few clouds",30.1,30.1,30.1,36.31,1010,74,1010,1004,10000,2.06,70,100.4767,7.0084,168.16,0.39,2.46,36.75,1.01,2.27,3.53,2.68
"2025-04-30 02:53:07.674962000",53,"2025-04-29 20:11:07.674951000","Na Mom","Songkhla","Na Mom","Clouds","few clouds",29.76,29.76,29.76,35.4,1010,74,1010,1005,10000,2.06,70,100.5352,6.9586,232.56,0.86,5.13,36.38,2.13,3.48,4.85,4.08
"2025-04-30 02:53:08.209386000",53,"2025-04-29 20:11:08.209375000","Khuan Niang","Songkhla","Khuan Niang","Clouds","scattered clouds",30.14,30.14,30.14,34.42,1010,66,1010,1008,10000,3.84,72,100.374,7.1823,142.53,0.23,1.12,38.29,0.46,1.72,2.62,0.8
"2025-04-30 02:53:08.820098000",53,"2025-04-29 20:11:08.820050000","Bang Klam","Songkhla","Bang Klam","Clouds","few clouds",30.07,30.07,30.07,36.23,1010,74,1010,1002,10000,2.06,70,100.4066,7.064,168.16,0.39,2.46,36.75,1.01,2.27,3.53,2.68
"2025-04-30 02:53:09.506769000",53,"2025-04-29 20:11:09.506757000","Singhanakhon","Songkhla","Ban Mai","Clouds","broken clouds",30.14,30.14,30.14,34.89,1011,68,1011,1010,10000,4.31,80,100.4881,7.2845,177.15,0.47,2.73,34.6,1.04,2.67,4.22,2.21
"2025-04-30 02:53:09.965883000",53,"2025-04-29 20:11:09.965867000","Khlong Hoi Khong","Songkhla","Khlong Hoi Khong","Clouds","few clouds",29.97,29.97,29.97,35.96,1011,74,1011,995,10000,2.06,70,100.3535,6.8662,140.82,0.17,0.94,38.6,0.38,1.81,2.56,0.73
"2025-04-30 02:53:10.395011000",53,"2025-04-29 20:11:10.395000000","Mueang Satun","Satun","Satun","Clouds","scattered clouds",30.55,30.55,30.55,35.36,1010,66,1010,1006,10000,1.77,52,100.0668,6.6231,142.01,0.09,0.56,40.56,0.23,2.27,2.81,0.48
"2025-04-30 02:53:10.882130000",53,"2025-04-29 20:11:10.882119000","Khuan Don","Satun","Khuan Don","Clouds","broken clouds",30.68,30.68,30.68,35.15,1010,64,1010,997,10000,1.97,56,100.1222,6.7698,142.01,0.09,0.56,40.56,0.23,2.27,2.81,0.48
"2025-04-30 02:53:11.515635000",53,"2025-04-29 20:11:11.515624000","Khuan Kalong","Satun","Khuan Kalong","Clouds","broken clouds",30.48,30.48,30.48,34.7,1011,64,1011,993,10000,2.2,63,100.0418,6.9059,144.28,0.13,0.69,40.7,0.28,2.33,2.95,0.54
"2025-04-30 02:53:12.159759000",53,"2025-04-29 20:11:12.159748000","Tha Phae","Satun","Tha Phae","Clouds","broken clouds",30.71,30.71,30.71,35.47,1010,65,1010,1005,10000,1.49,65,99.9199,6.7954,144.91,0.06,0.36,42.21,0.15,2.64,3.12,0.3
"2025-04-30 02:53:12.915119000",53,"2025-04-29 20:11:12.915085000","La-ngu","Satun","La-ngu","Clouds","broken clouds",30.19,30.19,30.19,34.77,1010,67,1010,1007,10000,1.89,58,99.7984,6.9039,151.24,0.04,0.19,44.93,0.08,3.36,3.74,0.15
"2025-04-30 02:53:13.440756000",53,"2025-04-29 20:11:13.440737000","Thung Wa","Satun","Thung Wa","Clouds","broken clouds",29.92,29.92,29.92,33.5,1010,64,1010,1004,10000,1.32,43,99.7659,7.0492,154.64,0.04,0.22,45.99,0.08,3.7,4.05,0.18
"2025-04-30 02:53:13.921970000",53,"2025-04-29 20:11:13.921958000","Manang","Satun","Manang","Clouds","broken clouds",28.65,28.65,28.65,31.18,1011,65,1011,991,10000,2.49,60,99.954,7.0182,150.59,0.11,0.52,43.41,0.21,3.04,3.57,0.39
"2025-04-30 02:53:14.546103000",53,"2025-04-29 20:11:14.546092000","Mueang Trang","Trang","Trang","Clouds","few clouds",29.95,29.95,29.95,36.95,1010,79,1010,1001,10000,0,0,99.6114,7.5563,165.81,0.1,0.46,41,0.24,4.84,5.64,0.44
"2025-04-30 02:53:15.113337000",53,"2025-04-29 20:11:15.113325000","Kantang","Trang","Kantang","Clouds","few clouds",30.05,30.05,30.05,37.05,1010,79,1010,1008,10000,0,0,99.5156,7.4054,165.36,0.08,0.38,42.26,0.19,4.02,4.68,0.33
"2025-04-30 02:53:15.646083000",53,"2025-04-29 20:11:15.646071000","Yan Ta Khao","Trang","Yan Ta Khao","Clouds","few clouds",29.83,29.83,29.83,36.83,1010,79,1010,996,10000,0,0,99.7344,7.4258,165.81,0.1,0.46,41,0.24,4.84,5.64,0.44
"2025-04-30 02:53:16.259440000",53,"2025-04-29 20:11:16.259414000","Palian","Trang","Palian","Clouds","scattered clouds",30.34,30.34,30.34,34.39,1011,64,1011,995,10000,0.78,65,99.7949,7.2334,160.23,0.07,0.34,43.49,0.16,4.27,4.85,0.31
"2025-04-30 02:53:16.895621000",53,"2025-04-29 20:11:16.895610000","Sikao","Trang","Sikao","Clouds","scattered clouds",30.1,30.1,30.1,35.79,1010,72,1010,1009,10000,1.62,88,99.3392,7.5712,164.92,0.05,0.3,43.52,0.14,3.2,3.72,0.22
"2025-04-30 02:53:17.821043000",53,"2025-04-29 20:11:17.821032000","Huai Yot","Trang","Huai Yot","Clouds","broken clouds",30.22,30.22,30.22,35.08,1011,68,1011,997,10000,3.29,87,99.6347,7.7894,171.37,0.13,0.59,38.52,0.31,5.41,6.44,0.56
"2025-04-30 02:53:18.396395000",53,"2025-04-29 20:11:18.396382000","Wang Wiset","Trang","Wang Wiset","Clouds","broken clouds",30.43,30.43,30.43,35.33,1011,67,1011,1005,10000,2.23,84,99.4086,7.7606,169.36,0.1,0.47,40.6,0.24,4.43,5.25,0.41
"2025-04-30 02:53:18.823200000",53,"2025-04-29 20:11:18.823168000","Na Yong","Trang","Trang","Clouds","few clouds",29.6,29.6,29.6,36.21,1011,79,1011,993,10000,0,0,99.7479,7.5626,165.81,0.1,0.46,41,0.24,4.84,5.64,0.44
"2025-04-30 02:53:19.575008000",53,"2025-04-29 20:11:19.574996000","Ratsada","Trang","Ratsada","Clouds","broken clouds",30.16,30.16,30.16,34.94,1011,68,1011,998,10000,3.94,92,99.6677,7.9378,162.26,0.11,0.57,37.02,0.32,4.87,6.07,0.44
"2025-04-30 02:53:20.068807000",53,"2025-04-29 20:11:20.068795000","Hat Samran","Trang","Hat Samran","Clouds","scattered clouds",29.83,29.83,29.83,35.59,1011,74,1011,1009,10000,0.53,159,99.5785,7.2396,161.35,0.06,0.29,43.92,0.14,3.6,4.12,0.25
"2025-04-30 02:53:20.557748000",53,"2025-04-29 20:11:20.557736000","Mueang Phuket","Phuket","Ban Talat Nua","Clouds","broken clouds",31.06,31.06,31.06,38.06,1011,72,1011,1009,10000,1.32,39,98.3939,7.8742,127.96,0.01,0.1,33.33,0.06,0.84,1.49,0.02
"2025-04-30 02:53:21.067448000",53,"2025-04-29 20:11:21.067437000","Kathu","Phuket","Patong","Clouds","scattered clouds",31.06,31.06,31.06,37.16,1011,68,1011,1008,10000,0.68,102,98.302,7.8969,127.96,0.01,0.1,33.33,0.06,0.84,1.49,0.02
"2025-04-30 02:53:21.514347000",53,"2025-04-29 20:11:21.514313000","Thalang","Phuket","Thalang","Clouds","few clouds",31.02,31.02,31.02,38.02,1011,74,1011,1008,10000,1.54,80,98.3335,8.032,130.39,0.01,0.11,33.46,0.06,0.9,1.43,0.02
"2025-04-30 02:53:21.922193000",53,"2025-04-29 20:11:21.922182000","Phra Nakhon","Bangkok","Nonthaburi","Clouds","broken clouds",32.74,30.95,33.31,39.74,1010,77,1010,1009,10000,0.75,159,100.4951,13.7573,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:22.403009000",53,"2025-04-29 20:11:22.402997000","Dusit","Bangkok","Dusit","Clouds","few clouds",32.72,31.65,33.32,39.72,1010,69,1010,1009,10000,2.06,160,100.518,13.7819,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:22.848717000",53,"2025-04-29 20:11:22.848705000","Nong Khaem","Bangkok","Nong Chok","Clouds","broken clouds",32.17,31.66,33.34,39.17,1010,100,1010,1009,10000,0.42,333,100.863,13.8563,213.55,0.3,2.41,55.5,1.72,5.88,8.15,1.48
"2025-04-30 02:53:23.273865000",53,"2025-04-29 20:11:23.273847000","Bang Rak","Bangkok","Pathum Wan","Clouds","broken clouds",32.75,31.62,33.29,39.75,1010,75,1010,1009,10000,0.82,174,100.5279,13.7263,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:23.741171000",53,"2025-04-29 20:11:23.741160000","Bang Khen","Bangkok","Bang Khen","Clouds","few clouds",32.6,31.65,33.32,39.6,1010,74,1010,1009,10000,2.06,160,100.6146,13.8644,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:24.248853000",53,"2025-04-29 20:11:24.248842000","Bang Kapi","Bangkok","Bang Kapi","Clouds","few clouds",32.75,31.64,33.32,39.75,1010,72,1010,1009,9000,2.06,160,100.6456,13.7628,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:24.658752000",53,"2025-04-29 20:11:24.658741000","Pathum Wan","Bangkok","Pathum Wan","Clouds","broken clouds",32.74,31.61,33.28,39.74,1010,75,1010,1009,10000,0.64,165,100.5308,13.7462,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:25.174331000",53,"2025-04-29 20:11:25.174320000","Pom Prap Sattru Phai","Bangkok","Bangkok","Clouds","broken clouds",32.74,31.62,33.29,39.74,1010,75,1010,1009,10000,0.75,159,100.5108,13.7515,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:25.598299000",53,"2025-04-29 20:11:25.598288000","Phra Khanong","Bangkok","Prakanong","Clouds","few clouds",32.47,31.67,33.34,39.47,1010,68,1010,1009,9000,1.54,0,100.6086,13.6903,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:26.048399000",53,"2025-04-29 20:11:26.048381000","Min Buri","Bangkok","Min Buri","Clouds","few clouds",32.75,31.66,33.34,39.75,1010,78,1010,1009,9000,2.06,160,100.7353,13.8155,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:26.535155000",53,"2025-04-29 20:11:26.535143000","Lat Krabang","Bangkok","Lat Krabang","Clouds","few clouds",32.23,31.68,33.36,39.23,1010,66,1010,1009,9000,1.54,0,100.7943,13.7506,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:26.909704000",53,"2025-04-29 20:11:26.909677000","Yan Nawa","Bangkok","Yan Nawa","Clouds","broken clouds",32.91,31.94,33.3,39.65,1010,61,1010,1009,10000,1.05,182,100.5394,13.6943,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:27.315737000",53,"2025-04-29 20:11:27.315693000","Samphanthawong","Bangkok","Bangkok","Clouds","broken clouds",32.78,31.64,33.31,39.78,1010,75,1010,1009,10000,0.64,165,100.5136,13.7362,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:27.700715000",53,"2025-04-29 20:11:27.700690000","Phaya Thai","Bangkok","Phaya Thai","Clouds","few clouds",32.79,31.66,33.33,39.79,1010,69,1010,1009,10000,2.06,160,100.5529,13.7889,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:28.231339000",53,"2025-04-29 20:11:28.231328000","Thon Buri","Bangkok","Bang Kho Laem","Clouds","broken clouds",33.1,31.95,33.31,39.77,1010,60,1010,1009,10000,0.9,168,100.4868,13.7078,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:28.614128000",53,"2025-04-29 20:11:28.614089000","Bangkok Yai","Bangkok","Bangkok Yai","Clouds","broken clouds",32.84,31.96,33.32,39.11,1010,60,1010,1009,10000,1.01,163,100.4741,13.7294,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:28.975142000",53,"2025-04-29 20:11:28.975130000","Huai Khwang","Bangkok","Huai Khwang","Clouds","few clouds",32.88,31.66,33.33,39.88,1010,69,1010,1009,10000,2.06,160,100.5865,13.7699,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:29.345702000",53,"2025-04-29 20:11:29.345691000","Khlong San","Bangkok","Thon Buri","Clouds","broken clouds",32.97,31.95,33.32,39.44,1010,60,1010,1009,10000,0.9,168,100.501,13.7287,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:29.771293000",53,"2025-04-29 20:11:29.771281000","Taling Chan","Bangkok","Taling Chan","Clouds","overcast clouds",31.98,31.98,33.34,36.73,1010,59,1010,1009,10000,0.97,144,100.4309,13.781,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:30.146044000",53,"2025-04-29 20:11:30.146032000","Bangkok Noi","Bangkok","Bangkok Noi","Clouds","overcast clouds",33.34,31.98,33.34,40.02,1010,59,1010,1009,10000,0.89,155,100.4694,13.7548,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:30.541068000",53,"2025-04-29 20:11:30.541057000","Bang Khun Thian","Bangkok","Bang Khun Thian","Clouds","broken clouds",33.05,33.05,33.05,40.05,1010,62,1010,1010,10000,1.71,183,100.4267,13.6332,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:30.933002000",53,"2025-04-29 20:11:30.932924000","Phasi Charoen","Bangkok","Phasi Charoen","Clouds","overcast clouds",33.34,31.99,33.34,40.34,1010,60,1010,1009,10000,1.14,160,100.4385,13.724,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:31.316892000",53,"2025-04-29 20:11:31.316880000","Nong Chok","Bangkok","Nong Khaem","Clouds","overcast clouds",33.24,33.24,33.24,39.77,1010,59,1010,1009,10000,1.56,155,100.3432,13.7054,239.84,0.41,1.52,39.74,0.7,10.96,12.49,1.93
"2025-04-30 02:53:31.686117000",53,"2025-04-29 20:11:31.686104000","Rat Burana","Bangkok","Rat Burana","Clouds","broken clouds",32.82,31.97,33.33,39.41,1010,61,1010,1010,10000,1.35,184,100.5088,13.6715,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:32.057272000",53,"2025-04-29 20:11:32.057246000","Bang Phlat","Bangkok","Bang Phlat","Clouds","few clouds",32.66,31.65,33.32,39.66,1010,69,1010,1009,10000,2.06,160,100.4945,13.7847,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:32.434713000",53,"2025-04-29 20:11:32.434692000","Din Daeng","Bangkok","Ratchathewi","Clouds","few clouds",32.82,31.65,33.32,39.82,1010,70,1010,1009,10000,2.06,160,100.5549,13.7605,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:32.824671000",53,"2025-04-29 20:11:32.824659000","Bueng Kum","Bangkok","Bueng Kum","Clouds","few clouds",33.05,31.67,33.34,40.05,1010,75,1010,1009,10000,2.06,160,100.6475,13.8038,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:33.198670000",53,"2025-04-29 20:11:33.198658000","Sathon","Bangkok","Sathon","Clouds","broken clouds",32.75,31.66,33.34,39.75,1010,75,1010,1009,10000,0.82,174,100.5335,13.715,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:33.615076000",53,"2025-04-29 20:11:33.615064000","Bang Sue","Bangkok","Bang Sue","Clouds","few clouds",32.65,31.64,33.32,39.65,1010,69,1010,1009,10000,2.06,160,100.5308,13.8064,277.26,0.48,2.13,46.2,1.12,13.41,15.78,2.02
"2025-04-30 02:53:34.078975000",53,"2025-04-29 20:11:34.078948000","Chatuchak","Bangkok","Chatuchak","Clouds","few clouds",32.64,31.66,33.33,39.64,1010,73,1010,1009,10000,2.06,160,100.5756,13.8339,277.26,0.48,2.13,46.2,1.12,13.41,15.78,2.02
"2025-04-30 02:53:34.448360000",53,"2025-04-29 20:11:34.448347000","Bang Kho Laem","Bangkok","Bang Kho Laem","Clouds","broken clouds",33.34,31.97,33.34,40.34,1010,61,1010,1009,10000,1.11,177,100.5048,13.6982,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:34.839614000",53,"2025-04-29 20:11:34.839603000","Prawet","Bangkok","Prawet","Clouds","few clouds",32.28,31.68,33.36,39.28,1010,66,1010,1009,9000,1.54,0,100.6755,13.7,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:35.034705000",53,"2025-04-29 20:11:35.034694000","Khlong Toei","Bangkok","Khlong Toei","Clouds","few clouds",32.34,30.96,33.32,39.34,1010,72,1010,1009,9000,1.03,0,100.5666,13.7177,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:35.406948000",53,"2025-04-29 20:11:35.406935000","Suan Luang","Bangkok","Suan Luang","Clouds","few clouds",32.53,31.66,33.34,39.53,1010,68,1010,1009,9000,1.54,0,100.6296,13.7204,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:35.777684000",53,"2025-04-29 20:11:35.777673000","Chom Thong","Bangkok","Bangkok Yai","Clouds","broken clouds",33.34,31.99,33.34,40.34,1010,60,1010,1009,10000,1.19,173,100.4673,13.6991,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:36.159947000",53,"2025-04-29 20:11:36.159914000","Don Mueang","Bangkok","Don Mueang","Clouds","few clouds",32.1,31.66,33.33,38.26,1010,63,1010,1009,10000,2.06,160,100.5859,13.9272,277.26,0.48,2.13,46.2,1.12,13.41,15.78,2.02
"2025-04-30 02:53:36.544697000",53,"2025-04-29 20:11:36.544685000","Ratchathewi","Bangkok","Ratchathewi","Clouds","few clouds",32.79,31.64,33.31,39.79,1010,69,1010,1009,10000,2.06,160,100.5345,13.758,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:36.931025000",53,"2025-04-29 20:11:36.931014000","Lat Phrao","Bangkok","Lat Phrao","Clouds","few clouds",32.78,30.97,33.34,39.78,1010,76,1010,1009,10000,1.54,210,100.6088,13.8241,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:37.308106000",53,"2025-04-29 20:11:37.308093000","Vadhana","Bangkok","Watthana","Clouds","few clouds",32.67,31.65,33.32,39.67,1010,70,1010,1009,9000,1.54,0,100.5864,13.7308,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:37.680926000",53,"2025-04-29 20:11:37.680914000","Bang Khae","Bangkok","Bang Khae","Clouds","overcast clouds",33.23,33.23,33.23,39.74,1010,59,1010,1009,10000,1.29,157,100.3959,13.7098,239.84,0.41,1.52,39.74,0.7,10.96,12.49,1.93
"2025-04-30 02:53:38.048447000",53,"2025-04-29 20:11:38.048435000","Lak Si","Bangkok","Lak Si","Clouds","few clouds",32.23,31.66,33.33,39.23,1010,66,1010,1009,10000,2.06,160,100.5696,13.8898,277.26,0.48,2.13,46.2,1.12,13.41,15.78,2.02
"2025-04-30 02:53:38.413153000",53,"2025-04-29 20:11:38.413141000","Sai Mai","Bangkok","Sai Mai","Clouds","few clouds",32.52,31.67,33.34,39.52,1010,75,1010,1009,10000,2.06,160,100.6572,13.9047,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:38.775612000",53,"2025-04-29 20:11:38.775600000","Khan Na Yao","Bangkok","Khan Na Yao","Clouds","few clouds",32.96,31.68,33.35,39.96,1010,77,1010,1009,10000,2.06,160,100.6743,13.8271,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:39.151419000",53,"2025-04-29 20:11:39.151408000","Saphan Sung","Bangkok","Saphan Sung","Clouds","few clouds",32.65,31.68,33.36,39.65,1010,72,1010,1009,9000,2.06,160,100.6918,13.7685,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:39.540566000",53,"2025-04-29 20:11:39.540551000","Wang Thonglang","Bangkok","Wang Thonglang","Clouds","few clouds",32.94,31.64,33.32,39.94,1010,73,1010,1009,10000,2.06,160,100.6087,13.7864,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:39.899181000",53,"2025-04-29 20:11:39.899149000","Khlong Sam Wa","Bangkok","Bangkok","Clouds","few clouds",32.61,31.67,33.34,39.61,1010,78,1010,1009,10000,2.06,160,100.704,13.8601,245.79,0.39,2.27,50.8,1.42,9.65,11.96,1.75
"2025-04-30 02:53:40.272856000",53,"2025-04-29 20:11:40.272839000","Bang Na","Bangkok","Ban Khlong Samrong","Clouds","few clouds",32.28,31.99,33.35,38.39,1010,62,1010,1009,9000,1.54,0,100.6132,13.6639,184.34,0.22,0.95,47.1,0.8,6.12,7.38,0.89
"2025-04-30 02:53:40.618492000",53,"2025-04-29 20:11:40.618481000","Thawi Watthana","Bangkok","Thawi Watthana","Clouds","overcast clouds",31.98,31.98,31.98,36.44,1010,58,1010,1009,10000,1.32,143,100.3638,13.7878,239.84,0.41,1.52,39.74,0.7,10.96,12.49,1.93
"2025-04-30 02:53:41.026634000",53,"2025-04-29 20:11:41.026622000","Thung Khru","Bangkok","Thung Khru","Clouds","broken clouds",31.97,31.97,33.34,37.31,1010,61,1010,1010,10000,1.35,184,100.4958,13.6472,212.41,0.31,1.24,43.39,0.75,8.54,9.93,1.42
"2025-04-30 02:53:41.449114000",53,"2025-04-29 20:11:41.449087000","Bang Bon","Bangkok","Bang Khun Thian","Clouds","broken clouds",33.11,33.11,33.11,39.8,1010,60,1010,1009,10000,1.58,173,100.3991,13.6592,239.84,0.41,1.52,39.74,0.7,10.96,12.49,1.93
"2025-04-30 02:53:41.833323000",53,"2025-04-29 20:11:41.833307000","Mueang Chai Nat","Chai Nat","Chainat","Clouds","overcast clouds",34.51,34.51,34.51,39.17,1010,49,1010,1008,10000,0.29,164,100.1479,15.2001,617.75,0.54,3.87,84.17,1.77,58.73,62.31,6.06
"2025-04-30 02:53:42.184124000",53,"2025-04-29 20:11:42.184113000","Manorom","Chai Nat","Manorom","Clouds","broken clouds",34.75,34.75,34.75,39.35,1010,48,1010,1007,10000,0.52,133,100.1479,15.3389,617.75,0.54,3.87,84.17,1.77,58.73,62.31,6.06
"2025-04-30 02:53:42.548944000",53,"2025-04-29 20:11:42.548932000","Wat Sing","Chai Nat","Wat Sing","Clouds","broken clouds",34.53,34.53,34.53,38.87,1010,48,1010,1007,10000,0.54,125,99.9689,15.2081,470.65,0.41,2.94,77.16,1.56,41.22,43.79,5.36
"2025-04-30 02:53:42.927927000",53,"2025-04-29 20:11:42.927916000","Sapphaya","Chai Nat","Sapphaya","Clouds","overcast clouds",34.37,34.37,34.37,39.22,1010,50,1010,1008,10000,0.54,209,100.2431,15.1375,718.66,0.59,4.17,96.71,2.2,71.62,77.36,5.88
